epoch,train_loss,train_acc,val_loss,val_acc
1,1.123505,0.506616,2.086321,0.727273
2,0.631447,0.805293,1.364636,0.780303
3,0.473477,0.829868,0.935767,0.856061
4,0.363722,0.869565,0.716732,0.863636
5,0.325599,0.913043,0.603541,0.863636
6,0.282141,0.937618,0.572720,0.856061
7,0.203673,0.939509,0.572183,0.871212
8,0.161441,0.954631,0.539876,0.901515
9,0.145555,0.964083,0.558155,0.893939
10,0.120665,0.975425,0.542294,0.878788
11,0.106508,0.967864,0.606305,0.909091
12,0.094193,0.977316,0.657064,0.916667
13,0.085248,0.981096,0.611242,0.878788
14,0.080936,0.984877,0.653224,0.909091
15,0.070404,0.982987,0.666506,0.878788
16,0.065157,0.984877,0.516277,0.871212
17,0.048702,0.990548,0.739904,0.901515
18,0.049604,0.992439,0.649246,0.909091
19,0.032313,0.990548,0.645900,0.863636
20,0.033189,0.994329,0.779618,0.893939
21,0.024704,0.998110,0.677631,0.893939
22,0.018631,0.996219,0.613071,0.916667
23,0.021253,1.000000,0.687279,0.909091
24,0.022161,0.998110,0.832847,0.901515
25,0.028577,0.996219,1.282771,0.878788
26,0.016697,0.990548,0.705892,0.909091
27,0.012649,0.998110,0.765392,0.893939
28,0.014517,1.000000,0.860336,0.893939
29,0.010730,1.000000,0.885733,0.893939
30,0.010349,1.000000,0.777440,0.901515
31,0.008496,1.000000,0.827074,0.909091
32,0.007075,1.000000,0.916392,0.901515
33,0.006932,1.000000,0.894124,0.901515
34,0.005882,1.000000,0.908573,0.909091
35,0.005394,1.000000,1.134887,0.909091
36,0.006762,1.000000,0.897527,0.901515
37,0.007595,1.000000,0.781278,0.909091
38,0.016692,0.996219,1.031670,0.909091
39,0.009917,0.998110,0.806338,0.901515
40,0.015097,0.998110,1.195861,0.878788
41,0.036187,0.998110,1.129576,0.893939
42,0.018018,0.996219,1.301065,0.901515
43,0.031219,0.981096,1.088227,0.909091
44,0.016823,0.998110,1.026114,0.909091
45,0.006575,1.000000,1.706626,0.871212
46,0.014913,1.000000,0.783018,0.848485
47,0.068055,0.965974,1.183790,0.795455
48,0.071807,0.986767,1.443327,0.795455
49,0.105255,0.984877,0.975404,0.810606
50,0.268457,0.911153,1.227625,0.689394
