epoch,train_loss,train_acc,val_loss,val_acc
1,1.158118,0.618147,1.790136,0.810606
2,0.826144,0.720227,0.780403,0.863636
3,0.634523,0.822306,0.741085,0.674242
4,0.561294,0.814745,0.816897,0.765152
5,0.481310,0.850662,0.600378,0.689394
6,0.403070,0.837429,1.015438,0.825758
7,0.326488,0.903592,0.579978,0.848485
8,0.371186,0.865784,1.844507,0.318182
9,0.360946,0.860113,0.584647,0.886364
10,0.253836,0.909263,0.618864,0.863636
11,0.212064,0.933837,0.904716,0.833333
12,0.230414,0.941399,0.531848,0.833333
13,0.143930,0.965974,0.570967,0.780303
14,0.134099,0.948960,1.137654,0.500000
15,0.090267,0.965974,0.770891,0.840909
16,0.087702,0.975425,0.918717,0.909091
17,0.102516,0.971645,1.296672,0.560606
18,0.246050,0.863894,1.383478,0.863636
19,0.127386,0.960302,1.955630,0.424242
20,0.075122,0.960302,0.625086,0.909091
21,0.056052,0.977316,1.272765,0.734848
22,0.177804,0.971645,2.246633,0.356061
23,0.151585,0.958412,0.949818,0.651515
24,0.129805,0.943289,1.803728,0.856061
25,0.074952,0.958412,0.507951,0.840909
26,0.045352,0.986767,1.255014,0.651515
27,0.021478,0.988658,0.571661,0.916667
28,0.032000,0.984877,0.636483,0.916667
29,0.092110,0.979206,0.696850,0.886364
30,0.046521,0.969754,0.714840,0.916667
31,0.024583,0.992439,0.883806,0.893939
32,0.025941,0.986767,0.680599,0.916667
33,0.005071,1.000000,0.532221,0.909091
34,0.007781,1.000000,0.683672,0.909091
35,0.006676,0.998110,0.632793,0.939394
36,0.010728,0.996219,0.595729,0.954545
37,0.033195,0.984877,0.680382,0.939394
38,0.028218,0.992439,0.984248,0.803030
39,0.023078,0.992439,0.608557,0.901515
40,0.068914,0.994329,1.429907,0.560606
41,0.302280,0.941399,2.397103,0.719697
42,0.327639,0.909263,1.518382,0.424242
43,0.261815,0.888469,1.032609,0.833333
44,0.092600,0.982987,0.567377,0.833333
45,0.054589,0.984877,0.511111,0.901515
46,0.057671,0.964083,0.716004,0.886364
47,0.069559,0.981096,0.807814,0.893939
48,0.041821,0.975425,0.725874,0.909091
49,0.021198,0.994329,0.589072,0.916667
50,0.007643,0.998110,0.558824,0.931818
