epoch,train_loss,train_acc,val_loss,val_acc
1,1.143321,0.510397,1.228184,0.765152
2,0.725152,0.729679,0.670683,0.856061
3,0.656208,0.826087,0.592487,0.893939
4,0.618541,0.826087,0.559531,0.856061
5,0.413377,0.901701,0.575848,0.818182
6,0.415900,0.867675,0.600941,0.886364
7,0.270282,0.905482,0.546878,0.893939
8,0.260012,0.931947,0.565889,0.765152
9,0.188101,0.941399,0.473142,0.893939
10,0.179580,0.945180,0.553924,0.893939
11,0.156620,0.965974,0.419548,0.931818
12,0.137666,0.960302,0.531676,0.916667
13,0.106691,0.973535,0.527065,0.924242
14,0.118103,0.975425,0.468518,0.886364
15,0.091733,0.979206,0.540000,0.909091
16,0.101774,0.971645,0.453445,0.863636
17,0.104983,0.977316,0.556823,0.840909
18,0.095299,0.947070,0.552805,0.916667
19,0.049427,0.994329,0.640922,0.886364
20,0.039744,0.994329,0.600476,0.909091
21,0.031890,0.996219,0.547041,0.916667
22,0.031480,0.992439,0.580949,0.916667
23,0.034396,0.996219,0.488927,0.893939
24,0.034997,0.996219,0.661116,0.886364
25,0.018732,1.000000,0.545652,0.909091
26,0.014608,1.000000,0.555677,0.931818
27,0.016753,1.000000,0.642481,0.901515
28,0.028210,0.994329,0.579012,0.924242
29,0.027108,0.994329,0.427106,0.909091
30,0.013254,0.998110,0.718145,0.909091
31,0.028172,0.994329,0.832904,0.886364
32,0.018170,1.000000,1.052493,0.886364
33,0.011023,0.998110,0.711885,0.893939
34,0.012630,1.000000,0.694282,0.893939
35,0.010476,1.000000,0.617331,0.916667
36,0.011529,0.996219,0.699282,0.901515
37,0.018511,0.996219,0.852296,0.909091
38,0.186450,0.984877,1.405039,0.856061
39,0.082546,0.981096,1.087246,0.787879
40,0.040860,0.996219,1.290999,0.863636
41,0.032578,0.992439,0.547998,0.909091
42,0.019387,0.996219,0.591573,0.924242
43,0.017992,1.000000,0.601933,0.924242
44,0.008044,1.000000,0.691313,0.909091
45,0.010766,1.000000,0.675954,0.916667
46,0.011616,0.996219,1.003797,0.886364
47,0.021341,0.990548,0.967380,0.871212
48,0.011626,0.994329,0.550644,0.931818
49,0.006696,1.000000,0.648134,0.939394
50,0.006403,1.000000,0.582022,0.924242
